0 	-62.756306	0.000848	1509.433960
1 	-60.835606	0.000657	1962.264160
2 	-61.370014	0.000680	2012.578613
3 	-60.597298	0.000701	1811.320801
4 	-60.906769	0.000559	2012.578613
5 	-61.982475	0.000505	2364.779785
6 	-62.065659	0.000890	1358.490601
7 	-62.479103	0.000536	1610.062866
8 	-63.479523	0.000555	1610.062866
9 	-62.564034	0.000647	2817.610107
10 	-53.291618	0.001489	2264.150879
11 	-50.478416	0.001798	2062.893066
12 	-52.393768	0.001149	1962.264160
13 	-57.576717	0.001036	2314.465332
14 	-59.749722	0.000732	1962.264160
15 	-60.909115	0.000840	1610.062866
16 	-60.799507	0.000805	1761.006348
17 	-57.811798	0.001088	704.402527
18 	-58.006168	0.000736	855.345886
19 	-62.674393	0.000633	2113.207520
20 	-62.313026	0.000731	2213.836426
21 	-60.623898	0.000830	1660.377319
22 	-61.094532	0.000752	2012.578613
23 	-59.018250	0.001059	1157.232666
24 	-58.680614	0.000726	1660.377319
25 	-60.897266	0.000741	1911.949707
26 	-61.355480	0.000630	2616.352295
27 	-62.221264	0.000611	2062.893066
28 	-62.303711	0.000729	1257.861694
29 	-61.672253	0.000746	1257.861694
30 	-62.001701	0.000686	2012.578613
31 	-61.405502	0.000667	2666.666748
32 	-61.506462	0.000496	2113.207520
33 	-61.552162	0.000782	1308.176147
34 	-61.753597	0.000577	2415.094238
35 	-63.879688	0.000443	2566.037842
36 	-63.991375	0.000554	1761.006348
37 	-62.859024	0.000580	2062.893066
38 	-62.299603	0.000607	1308.176147
39 	-63.448586	0.000445	1610.062866
40 	-65.199409	0.000486	2666.666748
41 	-61.013596	0.000783	1006.289307
42 	-60.107662	0.000488	1861.635254
43 	-63.567875	0.000435	2415.094238
44 	-64.338120	0.000704	1509.433960
45 	-59.134018	0.000934	704.402527
46 	-57.277790	0.000928	855.345886
47 	-57.389427	0.001035	2364.779785
48 	-47.085155	0.005750	3622.641602
49 	-40.368645	0.010411	4578.616211
50 	-37.764473	0.012816	4427.672852
51 	-38.861969	0.005533	4176.100586
52 	-41.232723	0.007718	4628.930664
53 	-40.927574	0.008933	4327.043945
54 	-38.787254	0.011029	4779.874023
55 	-37.274719	0.011179	4679.245117
56 	-35.694637	0.012999	4427.672852
57 	-36.523869	0.008209	3874.213867
58 	-37.245316	0.015594	2163.521973
59 	-23.445673	0.115847	352.201263
60 	-15.797720	0.160239	503.144653
61 	-11.536278	0.212651	452.830200
62 	-9.664134	0.266540	603.773560
63 	-9.693152	0.239440	603.773560
64 	-10.616447	0.239687	402.515717
65 	-10.628061	0.292168	402.515717
66 	-10.466426	0.292602	402.515717
67 	-11.517322	0.240501	553.459106
68 	-12.366735	0.234322	503.144653
69 	-12.221132	0.184044	754.716980
70 	-12.606852	0.145704	402.515717
71 	-13.564473	0.141644	452.830200
72 	-13.413700	0.144859	402.515717
73 	-13.234538	0.144322	352.201263
74 	-13.432705	0.147303	301.886780
75 	-13.519252	0.134685	301.886780
76 	-13.943343	0.135889	402.515717
77 	-14.893916	0.118678	201.257858
78 	-17.307230	0.084465	402.515717
79 	-18.443693	0.087365	704.402527
80 	-18.332130	0.083863	553.459106
81 	-18.469231	0.085524	503.144653
82 	-18.821375	0.077938	503.144653
83 	-18.868574	0.101236	503.144653
84 	-18.495167	0.121123	452.830200
85 	-19.366381	0.099738	402.515717
86 	-22.177090	0.047787	503.144653
87 	-26.829229	0.046958	805.031433
88 	-28.242834	0.034276	2415.094238
89 	-29.123537	0.029931	2113.207520
90 	-27.969908	0.035422	805.031433
91 	-28.728251	0.020404	855.345886
92 	-30.875406	0.018677	1006.289307
93 	-32.028564	0.014704	704.402527
94 	-35.083988	0.012806	603.773560
95 	-34.142967	0.013646	704.402527
96 	-34.175861	0.014648	1408.805054
97 	-36.670395	0.015922	754.716980
98 	-21.617905	0.092904	553.459106
99 	-13.705999	0.183604	553.459106
100 	-11.362162	0.217552	754.716980
101 	-11.246252	0.215605	855.345886
102 	-11.682859	0.199896	452.830200
103 	-13.473524	0.177411	553.459106
104 	-15.856590	0.182614	503.144653
105 	-15.038711	0.217005	402.515717
106 	-12.827600	0.213647	452.830200
107 	-11.864383	0.236769	452.830200
108 	-11.344247	0.251136	452.830200
109 	-10.365142	0.260920	553.459106
110 	-9.985418	0.245735	452.830200
111 	-11.262801	0.206215	553.459106
112 	-14.205369	0.158576	301.886780
113 	-16.982126	0.097738	352.201263
114 	-18.673326	0.059376	603.773560
115 	-21.091541	0.057308	452.830200
116 	-22.764671	0.061702	503.144653
117 	-23.517685	0.048508	503.144653
118 	-23.677467	0.053831	1459.119507
119 	-24.567957	0.046625	503.144653
120 	-22.874220	0.065079	603.773560
121 	-17.011803	0.086168	603.773560
122 	-14.765208	0.114756	301.886780
123 	-14.926199	0.111266	301.886780
124 	-16.735275	0.090515	301.886780
125 	-19.337654	0.068259	301.886780
126 	-19.486441	0.076887	352.201263
127 	-18.874109	0.084439	352.201263
128 	-19.713997	0.075621	603.773560
129 	-21.055426	0.067134	603.773560
130 	-18.919268	0.100064	503.144653
131 	-17.416508	0.108437	603.773560
132 	-17.745865	0.110480	805.031433
133 	-17.945236	0.118199	805.031433
134 	-17.721848	0.133430	704.402527
135 	-17.050037	0.128596	704.402527
136 	-16.230742	0.121991	704.402527
137 	-14.631817	0.150942	603.773560
138 	-13.278183	0.138637	704.402527
139 	-12.200675	0.144929	603.773560
140 	-11.823342	0.134804	553.459106
141 	-12.992393	0.123266	352.201263
142 	-15.066823	0.105175	553.459106
143 	-17.495672	0.077263	553.459106
144 	-20.619078	0.053309	603.773560
145 	-24.259109	0.044104	1106.918213
146 	-26.688217	0.054896	805.031433
147 	-25.293898	0.049095	603.773560
148 	-20.691273	0.071631	402.515717
149 	-18.060925	0.088739	603.773560
150 	-17.455122	0.125199	503.144653
151 	-15.759726	0.127899	402.515717
152 	-14.621161	0.134109	402.515717
153 	-16.175510	0.113433	553.459106
154 	-18.165676	0.081501	503.144653
155 	-18.523268	0.093160	704.402527
156 	-19.444992	0.072517	553.459106
157 	-20.336895	0.078863	654.088074
158 	-22.063829	0.053058	654.088074
159 	-23.780296	0.051310	704.402527
160 	-25.171621	0.043244	654.088074
161 	-25.299603	0.040955	654.088074
162 	-27.228626	0.031821	503.144653
163 	-26.685837	0.034808	452.830200
164 	-27.739464	0.021056	654.088074
165 	-28.243731	0.029782	452.830200
166 	-29.021549	0.011916	503.144653
167 	-35.791100	0.014078	352.201263
168 	-37.186699	0.009732	402.515717
169 	-37.953346	0.009334	654.088074
170 	-37.947353	0.010435	503.144653
171 	-38.325466	0.009700	503.144653
172 	-37.792667	0.009017	553.459106
173 	-39.752899	0.005701	503.144653
174 	-42.728020	0.006909	150.943390
175 	-42.240818	0.004956	503.144653
176 	-41.198784	0.008759	150.943390
177 	-42.266930	0.004671	805.031433
178 	-44.129387	0.006545	150.943390
179 	-45.317883	0.003618	402.515717
180 	-43.877125	0.005659	100.628929
181 	-44.221657	0.002130	603.773560
182 	-49.402954	0.003809	603.773560
183 	-48.216381	0.003209	452.830200
184 	-49.263870	0.002617	654.088074
185 	-50.309860	0.002714	402.515717
186 	-51.653347	0.001789	1056.603760
187 	-53.255787	0.001693	503.144653
188 	-55.702084	0.001374	1207.547119
189 	-57.544922	0.001290	1962.264160
190 	-51.351845	0.003827	603.773560
191 	-40.571419	0.016699	503.144653
192 	-28.240396	0.036614	704.402527
193 	-21.363472	0.094948	452.830200
194 	-18.169075	0.112606	201.257858
195 	-16.602896	0.102053	201.257858
196 	-18.215527	0.051711	754.716980
197 	-20.667990	0.081681	301.886780
198 	-17.281216	0.102101	452.830200
199 	-15.228118	0.134211	603.773560
200 	-14.950271	0.146806	654.088074
201 	-16.598774	0.129815	654.088074
202 	-19.116219	0.129550	805.031433
203 	-19.777927	0.104703	603.773560
204 	-16.766462	0.146444	654.088074
205 	-15.985500	0.101716	754.716980
206 	-17.628336	0.097651	654.088074
207 	-18.267262	0.093562	553.459106
208 	-20.189070	0.088058	251.572327
209 	-20.389044	0.075775	553.459106
210 	-19.974709	0.056512	402.515717
211 	-22.414646	0.076109	201.257858
212 	-22.343765	0.056686	402.515717
213 	-22.015638	0.057542	251.572327
214 	-23.805187	0.055104	100.628929
215 	-25.674353	0.034896	301.886780
216 	-26.736015	0.036756	603.773560
217 	-28.571644	0.036276	352.201263
218 	-29.658892	0.024788	301.886780
219 	-29.484453	0.029344	201.257858
220 	-23.943583	0.074030	352.201263
221 	-21.936054	0.087178	654.088074
222 	-20.768209	0.088051	553.459106
223 	-16.167839	0.140224	503.144653
224 	-15.344172	0.111646	402.515717
225 	-18.087921	0.084254	553.459106
226 	-18.938196	0.088627	301.886780
227 	-19.901903	0.066729	553.459106
228 	-22.499512	0.088634	352.201263
229 	-20.579622	0.096971	352.201263
230 	-19.779989	0.079658	603.773560
231 	-18.392962	0.113099	452.830200
232 	-17.427898	0.098102	452.830200
233 	-16.964836	0.109545	402.515717
234 	-15.800840	0.115629	402.515717
235 	-15.351186	0.114876	402.515717
236 	-16.185209	0.091447	402.515717
237 	-17.823086	0.075531	150.943390
238 	-19.624588	0.054432	201.257858
239 	-22.854395	0.039676	352.201263
240 	-26.529213	0.036732	301.886780
241 	-22.173985	0.105489	201.257858
242 	-20.788301	0.093506	201.257858
243 	-22.043238	0.103856	251.572327
244 	-22.024666	0.104805	201.257858
245 	-20.336336	0.142683	201.257858
246 	-18.264599	0.151830	503.144653
247 	-17.597685	0.144813	503.144653
248 	-17.980171	0.121311	704.402527
249 	-18.045532	0.121110	805.031433
250 	-18.066223	0.117944	754.716980
251 	-17.961519	0.126124	905.660400
252 	-18.581869	0.096673	754.716980
253 	-21.067192	0.068212	553.459106
254 	-22.258812	0.065636	452.830200
255 	-20.034744	0.078945	654.088074
256 	-20.913784	0.053876	452.830200
257 	-25.579668	0.049294	402.515717
258 	-23.045195	0.075413	100.628929
259 	-23.078297	0.041035	301.886780
260 	-25.798542	0.055061	150.943390
261 	-25.791510	0.033239	503.144653
262 	-27.758335	0.029201	301.886780
263 	-27.481302	0.046284	503.144653
264 	-26.664261	0.048483	301.886780
265 	-24.469311	0.076907	603.773560
266 	-21.981544	0.072027	855.345886
267 	-20.888058	0.080802	603.773560
268 	-19.657030	0.095190	805.031433
269 	-18.154961	0.088145	553.459106
270 	-18.091991	0.082384	905.660400
271 	-19.157299	0.079465	654.088074
272 	-21.291168	0.068306	402.515717
273 	-20.636488	0.078706	201.257858
274 	-18.434637	0.098013	301.886780
275 	-19.137770	0.094686	50.314465
276 	-20.293682	0.081965	402.515717
277 	-20.145454	0.094404	50.314465
278 	-18.807583	0.088775	201.257858
279 	-20.171591	0.052684	352.201263
280 	-25.848455	0.039572	603.773560
281 	-26.019346	0.044499	603.773560
282 	-25.040279	0.039721	452.830200
283 	-25.970657	0.040902	553.459106
284 	-28.049974	0.031252	150.943390
285 	-27.203295	0.049129	100.628929
286 	-24.701469	0.040000	603.773560
287 	-25.453352	0.039377	50.314465
288 	-28.569159	0.028189	301.886780
289 	-29.070108	0.032482	50.314465
290 	-32.553669	0.013016	301.886780
291 	-34.252666	0.017807	704.402527
292 	-36.220245	0.010047	402.515717
293 	-39.663383	0.006848	855.345886
294 	-38.450420	0.008803	301.886780
295 	-40.289925	0.005143	301.886780
296 	-42.523811	0.008104	50.314465
297 	-40.733902	0.007342	100.628929
298 	-42.320095	0.004572	503.144653
299 	-45.750057	0.005393	251.572327
300 	-44.685604	0.004389	201.257858
301 	-45.381435	0.005011	150.943390
302 	-47.522270	0.002583	402.515717
303 	-51.840206	0.001573	654.088074
304 	-55.471260	0.000903	1106.918213
305 	-58.478207	0.000916	1207.547119
306 	-59.067074	0.000869	1056.603760
307 	-59.246159	0.000858	1106.918213
308 	-58.180183	0.001153	805.031433
309 	-58.771900	0.000845	1710.691772
310 	-58.703407	0.000927	1257.861694
311 	-57.641258	0.000864	603.773560
312 	-55.169117	0.001799	352.201263
313 	-53.812626	0.001639	503.144653
314 	-55.189140	0.001858	150.943390
315 	-55.582600	0.001356	503.144653
316 	-53.538979	0.001573	301.886780
317 	-54.944012	0.000521	2213.836426
318 	-56.235447	0.002088	251.572327
319 	-54.327999	0.001420	503.144653
320 	-57.614918	0.000421	2817.610107
321 	-62.271549	0.000826	1207.547119
322 	-61.165157	0.000725	1559.748413
323 	-56.571331	0.001938	352.201263
324 	-56.637623	0.000669	1358.490601
325 	-63.130138	0.000408	2666.666748
326 	-60.893288	0.001073	654.088074
327 	-60.024441	0.000818	1308.176147
328 	-62.448219	0.000701	1358.490601
329 	-62.994728	0.000582	1257.861694
330 	-62.374611	0.000493	1911.949707
331 	-62.804413	0.000702	955.974854
332 	-57.057297	0.001181	704.402527
333 	-55.497456	0.001478	855.345886
334 	-59.099617	0.000710	2767.295654
335 	-60.691250	0.001061	805.031433
336 	-60.432659	0.000675	855.345886
337 	-61.542099	0.000681	1056.603760
338 	-62.413189	0.000541	2364.779785
339 	-63.926102	0.000485	1962.264160
340 	-60.781136	0.000954	1106.918213
341 	-58.772636	0.000860	704.402527
342 	-58.241261	0.000781	1408.805054
343 	-59.882648	0.000620	1408.805054
344 	-58.789368	0.001023	704.402527
345 	-59.306458	0.000644	2666.666748
346 	-64.070221	0.000614	1509.433960
347 	-61.546524	0.000886	754.716980
348 	-58.911484	0.000800	1308.176147
349 	-60.149681	0.000386	2767.295654
